Here are all the outputs of this program!
-0.170519	0.128107	-0.152716
-0.170868	0.128107	-0.152716
-0.171042	0.128107	-0.152716
-0.171391	0.128107	-0.152542
-0.171566	0.127933	-0.152542
-0.176104	0.11781	-0.148702
-0.178198	0.110479	-0.148528
-0.180118	0.10088	-0.148353
-0.181863	0.0898845	-0.148178
-0.183783	0.0783653	-0.148353
-0.186576	0.0654498	-0.148004
-0.301244	0.0219911	-0.289376
-0.301767	0.0207694	-0.285536
-0.302815	0.0188496	-0.280823
-0.305084	0.0169297	-0.275413
-0.308749	0.016057	-0.26913
-0.313287	0.0155334	-0.261799
-0.365646	0.00820305	-0.151146
-0.367217	0.00994838	-0.149749
-0.367741	0.0118682	-0.147655
-0.367392	0.0139626	-0.145037
-0.366345	0.0171042	-0.143117
-0.36425	0.0198968	-0.141023
-0.302466	0.0570723	-0.104894
-0.300022	0.0602139	-0.104545
-0.298277	0.06353	-0.104022
-0.297055	0.0663225	-0.103498
-0.296531	0.0689405	-0.102625
-0.296182	0.071733	-0.101927
-0.294961	0.129503	-0.103673
-0.296357	0.131249	-0.10088
-0.298102	0.133692	-0.0975639
-0.299673	0.136834	-0.0944223
-0.301244	0.139975	-0.0928515
-0.302989	0.142593	-0.0923279
-0.374373	0.221831	-0.0706858
-0.37734	0.224624	-0.0708604
-0.380307	0.227067	-0.0715585
-0.383449	0.228813	-0.0726057
-0.386939	0.229511	-0.0741765
-0.39043	0.229511	-0.0757473
-0.432318	0.224798	-0.0816814
-0.43546	0.22061	-0.0825541
-0.43895	0.217468	-0.082205
-0.441917	0.216072	-0.0811578
-0.443663	0.215374	-0.0806342
-0.444186	0.213105	-0.0809833
-0.399506	0.140848	-0.0993092
-0.39968	0.137706	-0.0984366
-0.39968	0.136485	-0.0977384
-0.398633	0.135787	-0.0970403
-0.396539	0.135787	-0.0959931
-0.394444	0.13631	-0.0935496
-0.43354	0.204727	-0.118508
-0.436507	0.213105	-0.124966
-0.439474	0.221133	-0.131249
-0.442092	0.228813	-0.137357
-0.444012	0.235969	-0.143815
-0.445408	0.243823	-0.150447
-0.481362	0.199666	-0.235619
-0.483805	0.204204	-0.238936
-0.485027	0.2056	-0.241728
-0.484852	0.203331	-0.244172
-0.484154	0.199666	-0.24644
-0.48398	0.197397	-0.248709
-0.523948	0.245044	-0.237016
-0.524646	0.246091	-0.237365
-0.525519	0.246964	-0.237539
-0.52674	0.247837	-0.237365
-0.527962	0.24836	-0.236841
-0.51557	0.230209	-0.227242
-0.514698	0.229685	-0.22794
-0.513301	0.228987	-0.228464
-0.512254	0.227765	-0.228289
-0.511207	0.225671	-0.227242
-0.416959	0.0380482	-0.0830777
-0.414167	0.0345575	-0.0836013
-0.411723	0.0319395	-0.0825541
-0.409629	0.0293215	-0.0808087
-0.40736	0.0275762	-0.0783653
-0.405091	0.0258309	-0.0757473
-0.374548	0.0750492	-0.0144862
-0.373675	0.0727802	-0.0148353
-0.373151	0.0727802	-0.0153589
-0.372977	0.0747001	-0.0165806
-0.373151	0.0785398	-0.0179769
-0.37385	0.0832522	-0.0198968
-0.34575	0.0925024	0.00191986
-0.344703	0.0914553	0.00680678
-0.34383	0.0897099	0.0129154
-0.342783	0.0865683	0.0197222
-0.341212	0.0818559	0.026529
-0.338594	0.0755728	0.0331613
-0.177849	-0.0191986	0.00575959
-0.165632	-0.0263545	0.00628319
-0.153938	-0.0300197	0.00436332
-0.142942	-0.0319395	0.000523599
-0.13247	-0.0321141	-0.00453786
-0.121475	-0.0293215	-0.0102974
0.185529	-0.0380482	-0.0623083
0.192335	-0.0417134	-0.0644026
0.200538	-0.0455531	-0.0666716
0.209963	-0.05044	-0.068766
0.22061	-0.0565487	-0.0705113
0.231605	-0.0645772	-0.0712094
0.456753	-0.106814	-0.104371
0.464432	-0.105418	-0.105941
0.472635	-0.105418	-0.106291
0.481362	-0.10664	-0.105941
0.490961	-0.107512	-0.105592
0.500735	-0.106291	-0.105592
0.756077	-0.0427606	-0.0808087
0.763582	-0.0453786	-0.0808087
0.77161	-0.0481711	-0.0811578
0.779988	-0.0506145	-0.0813323
0.78854	-0.0516617	-0.0818559
0.796917	-0.0509636	-0.0830777
0.9437	0.037001	-0.0382227
0.947365	0.0424115	-0.0354302
0.950855	0.0462512	-0.0326377
0.954521	0.0493928	-0.0268781
0.958535	0.0527089	-0.0207694
0.962898	0.0565487	-0.0158825
1.00863	0.10088	0.0300197
1.00793	0.10088	0.0287979
1.00653	0.10088	0.0274017
1.00566	0.10088	0.0270526
1.00496	0.101055	0.0275762
1.00409	0.101753	0.0287979
1.00356	0.102276	0.0300197
0.94335	0.125315	0.0254818
0.941256	0.122522	0.0225147
0.93794	0.119031	0.0179769
0.933228	0.11589	0.0116937
0.926421	0.110305	0.00331613
0.918392	0.0993092	-0.00785398
0.910887	0.0834267	-0.0216421
0.890816	0.105592	-0.0747001
0.890292	0.108036	-0.074002
0.890118	0.110828	-0.0726057
0.890816	0.113621	-0.0703368
0.892561	0.116239	-0.0673697
0.894132	0.11781	-0.0640536
0.902161	0.12898	-0.044855
0.902684	0.130551	-0.0462512
0.903731	0.130376	-0.047822
0.904953	0.128805	-0.0488692
0.905477	0.12706	-0.0499164
0.905477	0.126013	-0.0511381
0.889594	0.11781	-0.0666716
0.889071	0.117635	-0.0666716
0.888547	0.117112	-0.0668461
0.888024	0.116937	-0.0675442
0.887151	0.117112	-0.0689405
0.886278	0.116937	-0.0710349
0.845961	0.133692	-0.19251
0.844565	0.134216	-0.195477
0.842994	0.133169	-0.198968
0.841074	0.1309	-0.202633
0.838631	0.128631	-0.206647
0.836187	0.126885	-0.21101
0.771261	0.136834	-0.340339
0.76969	0.137008	-0.34575
0.768468	0.136834	-0.350986
0.766549	0.135961	-0.356396
0.76428	0.135612	-0.361807
0.761313	0.136136	-0.367043
0.707906	0.129503	-0.464607
0.707556	0.128282	-0.466701
0.707382	0.127584	-0.468795
0.706858	0.12706	-0.471413
0.70616	0.126187	-0.474031
0.704764	0.124791	-0.476649
0.630937	0.127235	-0.584162
0.627969	0.128456	-0.588176
0.625002	0.128631	-0.59219
0.621861	0.128107	-0.596379
0.618719	0.127409	-0.600393
0.615054	0.126187	-0.604582
0.507542	0.0659734	-0.760615
0.502829	0.0623083	-0.766025
0.498815	0.0596903	-0.771261
0.494975	0.0575959	-0.776322
0.491485	0.0558505	-0.781384
0.488343	0.0544543	-0.78662
0.37734	0.00890118	-0.94719
0.372977	0.00785398	-0.953124
0.368963	0.00715585	-0.958884
0.364948	0.00645772	-0.964993
0.36076	0.00558505	-0.970752
0.356047	0.00383972	-0.976337
0.244695	-0.0235619	-1.12783
0.240157	-0.0240855	-1.13254
0.23527	-0.0249582	-1.13708
0.230034	-0.0261799	-1.14197
0.224973	-0.0272271	-1.14686
0.219737	-0.0287979	-1.15209
0.111352	-0.0579449	-1.26536
0.108385	-0.0588176	-1.26851
0.105243	-0.0596903	-1.27182
0.102102	-0.0607375	-1.27461
0.0986111	-0.0621337	-1.27741
0.0949459	-0.0640536	-1.28002
-0.0167552	-0.109432	-1.36083
-0.0200713	-0.110479	-1.3631
-0.0232129	-0.111876	-1.36485
-0.0261799	-0.112923	-1.36677
-0.029147	-0.114319	-1.36816
-0.0324631	-0.116239	-1.36904
-0.07662	-0.130202	-1.39818
-0.0760964	-0.12898	-1.39958
-0.0755728	-0.128282	-1.40045
-0.0755728	-0.128107	-1.40063
-0.0759218	-0.128107	-1.40045
-0.0760964	-0.128456	-1.4001
-0.0933751	-0.14207	-1.38719
-0.0940732	-0.142419	-1.38684
-0.0947714	-0.142942	-1.38631
-0.095644	-0.143641	-1.38579
-0.0968658	-0.144688	-1.38474
-0.098262	-0.14591	-1.38387
-0.127235	-0.159698	-1.38736
-0.129503	-0.161617	-1.38614
-0.131598	-0.163363	-1.38509
-0.133867	-0.165108	-1.38387
-0.135961	-0.166679	-1.38317
-0.137706	-0.167901	-1.38248
-0.191986	-0.199142	-1.37043
-0.193732	-0.19984	-1.36991
-0.195477	-0.200713	-1.36939
-0.197397	-0.201586	-1.36886
-0.199142	-0.202284	-1.36816
-0.239808	-0.227242	-1.33902
-0.239983	-0.227591	-1.33867
-0.239983	-0.227765	-1.33867
-0.239983	-0.22794	-1.33867
-0.240157	-0.228289	-1.33832
-0.225671	-0.221133	-1.34879
-0.224973	-0.22061	-1.34949
-0.223926	-0.219737	-1.35036
-0.223228	-0.219213	-1.35088
-0.222879	-0.219213	-1.35106
-0.189543	-0.178896	-1.36101
-0.189543	-0.178373	-1.36031
-0.189194	-0.177675	-1.36031
-0.18867	-0.177151	-1.36066
-0.18867	-0.177325	-1.36066
-0.197571	-0.171915	-1.36328
-0.198095	-0.171566	-1.36275
-0.198618	-0.170868	-1.3624
-0.198793	-0.170344	-1.3624
-0.198618	-0.169821	-1.36293
-0.198444	-0.169122	-1.36345
-0.20909	-0.167726	-1.36118
-0.20944	-0.167377	-1.36136
-0.20944	-0.167028	-1.36171
-0.209265	-0.166853	-1.36258
-0.20944	-0.167028	-1.36275
-0.209789	-0.167203	-1.36258
-0.220435	-0.164061	-1.35944
-0.220435	-0.163886	-1.35979
-0.220435	-0.163712	-1.36014
-0.22061	-0.163537	-1.36031
-0.220784	-0.163188	-1.36048
-0.218166	-0.141895	-1.38195
-0.217643	-0.140499	-1.383
-0.217293	-0.138754	-1.38387
-0.217119	-0.137183	-1.38492
-0.216944	-0.135787	-1.38562
-0.204378	-0.100531	-1.41407
-0.204204	-0.0993092	-1.41546
-0.204378	-0.0989602	-1.41651
-0.204029	-0.0980875	-1.41756
-0.203331	-0.0966912	-1.41878
-0.202807	-0.095644	-1.41965
-0.208741	-0.068766	-1.43571
-0.213279	-0.0701622	-1.43414
-0.217992	-0.0715585	-1.43257
-0.222704	-0.0727802	-1.431
-0.227591	-0.0733038	-1.4296
-0.277856	-0.0319395	-1.4282
-0.282045	-0.0303687	-1.42733
-0.285361	-0.0282743	-1.42628
-0.289376	-0.0260054	-1.42524
-0.29339	-0.0242601	-1.42506
-0.391826	-0.00261799	-1.43676
-0.397761	-0.00226893	-1.43693
-0.40352	-0.00174533	-1.43728
-0.410152	-0.00174533	-1.43763
-0.41661	-0.0015708	-1.43833
-1.34303	-0.320966	-0.764978
-0.717854	0.0123918	-1.4296
-0.731817	0.013439	-1.42942
-0.743336	0.0148353	-1.42908
-0.753284	0.016057	-1.42855
-0.759044	0.0171042	-1.4282
-0.768294	0.0178024	-1.42785
-1.5228	0.0345575	-1.43187
-1.55579	0.0347321	-1.43239
-1.58703	0.0350811	-1.43257
-1.6153	0.0356047	-1.43292
-1.63991	0.0363028	-1.43309
-1.66173	0.037001	-1.43326
-2.03401	0.0329867	-1.43292
-2.04867	0.0328122	-1.43326
-2.05862	0.0333358	-1.43326
-2.06542	0.0340339	-1.43309
-2.07066	0.0347321	-1.43274
-2.37557	0.0254818	-1.43501
-2.38604	0.0254818	-1.43571
-2.39128	0.0260054	-1.43606
-2.39442	0.026529	-1.43571
-2.39704	0.0272271	-1.43518
0.0801106	-0.183958	1.35717
-2.5494	0.0242601	-1.43833
-2.5487	0.0249582	-1.43815
-2.54731	0.0258309	-1.43798
-2.54783	0.0260054	-1.4378
-2.55097	0.0258309	-1.43745
-2.66704	0.0279253	-1.44304
-2.67035	0.0282743	-1.44356
-2.67245	0.0289725	-1.44356
-2.67454	0.029147	-1.44356
-2.67681	0.0289725	-1.44339
1.48964	0.648215	0.712269
-2.76739	0.0333358	-1.44845
-2.76792	0.0338594	-1.44862
-2.76914	0.0338594	-1.4488
-2.77211	0.0329867	-1.4488
-2.77577	0.0314159	-1.44862
-2.83773	0.0284489	-1.45246
-2.84157	0.0275762	-1.45281
-2.84576	0.0268781	-1.45316
-2.84942	0.0263545	-1.45316
-2.85274	0.0261799	-1.45316
2.33036	0.886627	-0.478918
-2.9051	0.0242601	-1.4563
-2.90685	0.0244346	-1.4563
-2.90824	0.0249582	-1.45665
-2.90981	0.0254818	-1.457
-2.91173	0.0261799	-1.45787
-2.91313	0.026529	-1.4584
-2.99219	0.0254818	-1.47096
-2.99219	0.0261799	-1.47114
-2.99272	0.026529	-1.47166
-2.99359	0.0263545	-1.47184
-2.99446	0.0256563	-1.47149
-2.99533	0.0247837	-1.47096
-3.01872	0.0249582	-1.47445
-3.01994	0.0242601	-1.4748
-3.02116	0.0235619	-1.4748
-3.02239	0.0228638	-1.47498
-3.02326	0.0225147	-1.47498
-3.02431	0.0221657	-1.47498
-3.04455	0.0230383	-1.47707
-3.0449	0.0237365	-1.47742
-3.04543	0.0242601	-1.47812
-3.0456	0.0244346	-1.47829
-3.04577	0.0246091	-1.47812
-3.04577	0.0246091	-1.47777
-3.06078	0.0289725	-1.48213
-3.06131	0.0289725	-1.48196
-3.06148	0.0289725	-1.48161
-3.06183	0.0289725	-1.48091
-3.06218	0.0287979	-1.48021
-3.06235	0.029147	-1.47952
-3.07597	0.0326377	-1.48405
-3.07632	0.0329867	-1.48423
-3.07632	0.0335103	-1.4844
-3.07614	0.034383	-1.48458
-3.07579	0.0354302	-1.48475
-3.08627	0.0361283	-1.49173
-3.08696	0.0359538	-1.49243
-3.08836	0.0352557	-1.49383
-3.08941	0.0349066	-1.49575
-3.09063	0.0345575	-1.49767
-3.10354	0.0294961	-1.51721
-3.10529	0.0279253	-1.51756
-3.10721	0.0261799	-1.51774
-3.10948	0.0242601	-1.51774
-3.11192	0.0223402	-1.51774
-3.11454	0.0202458	-1.51791
-3.1203	0.0181514	-1.52996
-3.12047	0.0176278	-1.53257
-3.121	0.0167552	-1.53572
-3.1217	0.016057	-1.53868
-3.12204	0.0155334	-1.54078
-3.09133	0.0394444	-1.51844
-3.09011	0.0401426	-1.51756
-3.08871	0.0411898	-1.51634
-3.08749	0.0418879	-1.51512
-3.08609	0.042586	-1.51407
-3.03583	0.0534071	-1.49121
-3.03391	0.0534071	-1.49034
-3.03181	0.0541052	-1.48946
-3.02867	0.0551524	-1.48789
-3.02466	0.0567232	-1.48597
1.55474	-0.163712	0.412072
-2.94437	0.0684169	-1.45979
-2.94001	0.0699877	-1.45857
-2.93582	0.0712094	-1.45718
-2.93093	0.071733	-1.45595
-2.9257	0.0719076	-1.45456
-2.83232	0.074351	-1.43047
-2.83005	0.074351	-1.4303
-2.82691	0.074002	-1.42977
-2.82324	0.0736529	-1.42908
-2.81906	0.0734784	-1.42785
-2.81434	0.0729548	-1.42663
-2.74174	0.0671952	-1.4125
-2.73388	0.0677188	-1.41145
-2.72411	0.068766	-1.40988
-2.71346	0.0699877	-1.40796
-2.70352	0.0708604	-1.40604
-2.69531	0.0712094	-1.40447
-2.53038	0.0591667	-1.38911
-2.5227	0.0581195	-1.38876
-2.5131	0.0575959	-1.38789
-2.50437	0.0577704	-1.38684
-2.49634	0.058294	-1.38579
-2.48797	0.0586431	-1.38474
-2.11883	0.0481711	-1.35839
-2.11324	0.047473	-1.35804
-2.10277	0.0467748	-1.35752
-2.08864	0.0460767	-1.35717
-2.0724	0.0453786	-1.35664
-2.05129	0.044855	-1.35577
-1.4125	0.0340339	-1.32907
-1.4015	0.0335103	-1.32889
-1.38457	0.0326377	-1.32802
-1.37043	0.0310669	-1.32645
-1.36205	0.0301942	-1.32505
-1.3542	0.0294961	-1.32418
-1.10828	0.0125664	-1.30812
-1.10252	0.0118682	-1.3076
-1.0945	0.0113446	-1.30638
-1.08542	0.0111701	-1.30516
-1.07722	0.0109956	-1.30376
-1.07268	0.0115192	-1.30254
-0.900241	-0.00907571	-1.28055
-0.895005	-0.0106465	-1.28037
-0.889071	-0.0122173	-1.2802
-0.885231	-0.0132645	-1.27968
-0.884358	-0.0136136	-1.27898
0.685565	0.727802	-0.483805
-0.788016	-0.0324631	-1.25594
-0.784002	-0.0333358	-1.25576
-0.779813	-0.0342085	-1.25524
-0.776672	-0.0354302	-1.25489
-0.774228	-0.0366519	-1.25437
-1.10881	-0.941081	-0.608596
-0.679457	-0.0513127	-1.2411
-0.675093	-0.0525344	-1.24093
-0.670206	-0.0541052	-1.24075
-0.664796	-0.055676	-1.24075
-0.659211	-0.0568977	-1.24058
0.762011	-0.0520108	0.95295
-0.588176	-0.0762709	-1.22784
-0.587303	-0.0776672	-1.22697
-0.586431	-0.0787143	-1.22627
-0.586082	-0.0790634	-1.22574
-0.585558	-0.0794125	-1.22574
-0.539132	-0.0947714	-1.23639
-0.541401	-0.0945968	-1.23622
-0.544892	-0.0951204	-1.23604
-0.551175	-0.0959931	-1.23709
-0.555713	-0.0968658	-1.24075
-1.16274	-0.406487	-0.724486
-0.531104	-0.121475	-1.24931
-0.531976	-0.121999	-1.24878
-0.533373	-0.122173	-1.24896
-0.533722	-0.121475	-1.25018
-0.532849	-0.120253	-1.25158
0.928166	0.635823	-0.776672
-0.557982	-0.108036	-1.25123
-0.558854	-0.106814	-1.2514
-0.559902	-0.105941	-1.25175
-0.560425	-0.104894	-1.25227
-0.560949	-0.103673	-1.25262
-0.562869	-0.1028	-1.2521
-0.612785	-0.0429351	-1.1952
-0.613309	-0.0392699	-1.19328
-0.613658	-0.0349066	-1.19066
-0.614007	-0.0296706	-1.18735
-0.614879	-0.0233874	-1.18211
-0.615927	-0.0167552	-1.17513
-0.659211	0.169471	-0.837758
-0.656942	0.176104	-0.825366
-0.6538	0.182038	-0.812276
-0.651182	0.187099	-0.799012
-0.649786	0.191114	-0.78662
-0.649612	0.194081	-0.77545
-0.60144	0.246615	-0.519759
-0.598299	0.248186	-0.511032
-0.595681	0.248709	-0.50091
-0.593587	0.249058	-0.489914
-0.592016	0.248535	-0.478918
-0.514698	0.279427	-0.273842
-0.512429	0.2803	-0.268432
-0.509636	0.280125	-0.262672
-0.506495	0.279951	-0.257087
-0.504051	0.279602	-0.251851
-0.487296	0.269828	-0.126885
-0.486598	0.268606	-0.12322
-0.486423	0.266163	-0.119381
-0.487645	0.263719	-0.115366
-0.48939	0.26145	-0.11205
-0.491136	0.25953	-0.109258
-0.484678	0.257262	-0.128282
-0.484678	0.25796	-0.128282
-0.484503	0.258658	-0.128805
-0.484503	0.259181	-0.129154
-0.484503	0.259356	-0.128456
-0.484678	0.258483	-0.126885
-0.502655	0.239983	-0.11973
-0.503702	0.240332	-0.119206
-0.504924	0.240506	-0.119381
-0.505622	0.24103	-0.119904
-0.506145	0.241554	-0.120428
-0.505971	0.241728	-0.121126
-0.503877	0.239634	-0.126013
-0.504051	0.239983	-0.126362
-0.504226	0.239459	-0.126885
-0.5044	0.238587	-0.12706
-0.504749	0.237888	-0.127409
-0.505098	0.237714	-0.127584
-0.507367	0.238587	-0.138056
-0.507367	0.238936	-0.138405
-0.507542	0.23911	-0.138754
-0.507891	0.23911	-0.139277
-0.508065	0.238936	-0.139626
-0.50824	0.238412	-0.139801
-0.514174	0.240157	-0.143117
-0.514698	0.239808	-0.142942
-0.515047	0.239634	-0.142942
-0.515396	0.239634	-0.142768
-0.515745	0.239634	-0.142593
-0.516094	0.239808	-0.142244
-0.520108	0.242775	-0.150971
-0.520457	0.243648	-0.15132
-0.520283	0.244346	-0.151844
-0.519934	0.244172	-0.152716
-0.519585	0.243997	-0.153414
-0.519585	0.243997	-0.154287
-0.524646	0.26913	-0.169471
-0.524995	0.270177	-0.169995
-0.52517	0.271399	-0.170693
-0.52517	0.271922	-0.171217
-0.52517	0.272097	-0.17174
-0.52517	0.272446	-0.172439
-0.530929	0.271573	-0.175755
-0.530929	0.271399	-0.176104
-0.530755	0.271399	-0.176278
-0.53058	0.271748	-0.176453
-0.53058	0.272271	-0.176802
-0.53442	0.271224	-0.178722
-0.534594	0.271573	-0.179245
-0.534594	0.271573	-0.17942
-0.534594	0.27105	-0.179071
-0.534769	0.27105	-0.178547
-0.535293	0.271224	-0.177849
-0.541052	0.26721	-0.174533
-0.541227	0.266512	-0.174533
-0.541576	0.265639	-0.174184
-0.541925	0.264417	-0.17366
-0.542623	0.26337	-0.172962
-0.543321	0.263021	-0.172613
-0.548033	0.256738	-0.173486
-0.548208	0.256563	-0.173835
-0.548382	0.256912	-0.174358
-0.548557	0.257262	-0.174533
-0.548557	0.257436	-0.174882
-0.548557	0.257611	-0.175231
-0.544194	0.253247	-0.256912
-0.543845	0.250804	-0.264068
-0.544019	0.248011	-0.270701
-0.544368	0.245568	-0.276286
-0.544892	0.244346	-0.280998
-0.991871	-0.489914	1.07879
-0.514349	0.210487	-0.468446
-0.513476	0.209963	-0.474555
-0.512778	0.209614	-0.480838
-0.511556	0.208916	-0.487121
-0.510683	0.208043	-0.493405
-0.509636	0.207171	-0.499862
-0.51016	0.166155	-0.712269
-0.510683	0.16441	-0.718028
-0.511207	0.162839	-0.724137
-0.511207	0.161443	-0.73042
-0.511032	0.160221	-0.736354
-0.510858	0.159523	-0.742114
-0.511032	0.122697	-0.871268
-0.511207	0.121649	-0.874759
-0.511032	0.120777	-0.878599
-0.510858	0.119904	-0.882264
-0.510509	0.119206	-0.88558
-0.510509	0.118682	-0.888547
-0.508414	0.0804597	-1.0088
-0.507542	0.0794125	-1.01299
-0.507193	0.0781908	-1.01648
-0.506495	0.0773181	-1.0198
-0.506145	0.0762709	-1.02311
-0.505447	0.0750492	-1.02678
-0.473682	0.0436332	-1.15104
-0.472984	0.042586	-1.15419
-0.471937	0.0411898	-1.15768
-0.471413	0.0397935	-1.16134
-0.471588	0.0387463	-1.16518
-0.470192	0.0376991	-1.16937
-0.466527	0.0354302	-1.2069
-0.465479	0.0356047	-1.20916
-0.464432	0.0354302	-1.21143
-0.463559	0.0349066	-1.2137
-0.462512	0.034383	-1.21632
-0.461814	0.0335103	-1.21876
-0.45588	0.015708	-1.28596
-0.456927	0.0144862	-1.28753
-0.458498	0.0136136	-1.28927
-0.461291	0.0127409	-1.29119
-0.464432	0.0118682	-1.29346
-0.466701	0.0106465	-1.29538
-0.476475	-0.0293215	-1.35996
-0.475079	-0.0305433	-1.36205
-0.474206	-0.031765	-1.3638
-0.47473	-0.0329867	-1.36537
-0.475602	-0.0340339	-1.36712
-0.475253	-0.0350811	-1.36851
-0.492008	-0.0630064	-1.40569
-0.491485	-0.0637045	-1.40639
-0.491659	-0.0645772	-1.40674
-0.492008	-0.0656244	-1.40691
-0.493056	-0.0666716	-1.40708
-0.613483	-0.0794125	-1.41581
-0.629715	-0.0776672	-1.41616
-0.642979	-0.0774926	-1.41564
-0.657291	-0.0788889	-1.41407
-0.675268	-0.0808087	-1.41215
-1.23063	-0.253422	1.31615
-1.03306	-0.107338	-1.41354
-1.03917	-0.108385	-1.41459
-1.04528	-0.109083	-1.41581
-1.04563	-0.109781	-1.41668
-1.04615	-0.110305	-1.41721
-1.05208	-0.110654	-1.41703
-1.08263	-0.159523	-1.3919
-1.08542	-0.159523	-1.3912
-1.08682	-0.158825	-1.39103
-1.09485	-0.157603	-1.3912
-1.10602	-0.156032	-1.3919
-1.10933	-0.154287	-1.39277
-1.04545	-0.130725	-1.40534
-1.0294	-0.130376	-1.40621
-1.0177	-0.129503	-1.40708
-1.00322	-0.128282	-1.40813
-0.985413	-0.127758	-1.40813
-0.193033	-0.0888373	-1.48074
-0.163886	-0.0853466	-1.48475
-0.146433	-0.0823795	-1.48772
-0.14015	-0.0792379	-1.49103
-0.142244	-0.0759218	-1.49418
-0.146084	-0.0724312	-1.49714
-0.0933751	-0.0567232	-1.51093
-0.0918043	-0.0563741	-1.51128
-0.0905826	-0.0563741	-1.51128
-0.0902335	-0.0565487	-1.51111
-0.0921534	-0.0575959	-1.50988
-0.0921534	-0.058294	-1.50901
-0.0846485	-0.0726057	-1.49749
